Target type`Target member`Assembly`.NET Framework`.NET Standard`Recommended changes
T:System.Linq.Queryable`"M:System.Linq.Queryable.FirstOrDefault``1(System.Linq.IQueryable{``0})"`Voat.Tests`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.FirstOrDefault``1(System.Linq.IQueryable{``0})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.FirstOrDefault``1(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Boolean}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.FirstOrDefault``1(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Boolean}})"`Voat.Tests`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.FirstOrDefault``1(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Boolean}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.GroupBy``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.GroupBy``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.GroupJoin``4(System.Linq.IQueryable{``0},System.Collections.Generic.IEnumerable{``1},System.Linq.Expressions.Expression{System.Func{``0,``2}},System.Linq.Expressions.Expression{System.Func{``1,``2}},System.Linq.Expressions.Expression{System.Func{``0,System.Collections.Generic.IEnumerable{``1},``3}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Join``4(System.Linq.IQueryable{``0},System.Collections.Generic.IEnumerable{``1},System.Linq.Expressions.Expression{System.Func{``0,``2}},System.Linq.Expressions.Expression{System.Func{``1,``2}},System.Linq.Expressions.Expression{System.Func{``0,``1,``3}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Join``4(System.Linq.IQueryable{``0},System.Collections.Generic.IEnumerable{``1},System.Linq.Expressions.Expression{System.Func{``0,``2}},System.Linq.Expressions.Expression{System.Func{``1,``2}},System.Linq.Expressions.Expression{System.Func{``0,``1,``3}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.OrderBy``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.OrderBy``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.OrderByDescending``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.OrderByDescending``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.Tests`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.OrderByDescending``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Select``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Select``2(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.SelectMany``3(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Collections.Generic.IEnumerable{``1}}},System.Linq.Expressions.Expression{System.Func{``0,``1,``2}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Skip``1(System.Linq.IQueryable{``0},System.Int32)"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Skip``1(System.Linq.IQueryable{``0},System.Int32)"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Take``1(System.Linq.IQueryable{``0},System.Int32)"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Take``1(System.Linq.IQueryable{``0},System.Int32)"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.ThenByDescending``2(System.Linq.IOrderedQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,``1}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Where``1(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Boolean}})"`Voat.Business`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Where``1(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Boolean}})"`Voat.Tests`Supported: 3.5+`Supported: 2.0+`
T:System.Linq.Queryable`"M:System.Linq.Queryable.Where``1(System.Linq.IQueryable{``0},System.Linq.Expressions.Expression{System.Func{``0,System.Boolean}})"`Voat.UI`Supported: 3.5+`Supported: 2.0+`
T:System.Collections.ArrayList`T:System.Collections.ArrayList`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Data.Common.DbParameterCollection`T:System.Data.Common.DbParameterCollection`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameterCollection`T:System.Data.Common.DbParameterCollection`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameterCollection`M:System.Data.Common.DbParameterCollection.Add(System.Object)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameterCollection`M:System.Data.Common.DbParameterCollection.Add(System.Object)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Web.HttpResponse`T:System.Web.HttpResponse`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`T:System.Web.HttpResponse`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.End`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.get_Cookies`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.get_Cookies`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.Redirect(System.String,System.Boolean)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.RedirectPermanent(System.String,System.Boolean)`Voat.UI`Supported: 4.0+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.RedirectToRoute(System.Object)`Voat.UI`Supported: 4.0+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.set_ContentType(System.String)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.set_StatusCode(System.Int32)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpResponse`M:System.Web.HttpResponse.set_StatusDescription(System.String)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Runtime.Caching.CacheItemPolicy`T:System.Runtime.Caching.CacheItemPolicy`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheItemPolicy`M:System.Runtime.Caching.CacheItemPolicy.#ctor`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheItemPolicy`M:System.Runtime.Caching.CacheItemPolicy.set_AbsoluteExpiration(System.DateTimeOffset)`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheItemPolicy`M:System.Runtime.Caching.CacheItemPolicy.set_RemovedCallback(System.Runtime.Caching.CacheEntryRemovedCallback)`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheItemPolicy`M:System.Runtime.Caching.CacheItemPolicy.set_UpdateCallback(System.Runtime.Caching.CacheEntryUpdateCallback)`Voat.Business`Supported: 4.0+`Not supported`
T:System.Web.Http.Description.ApiExplorerSettingsAttribute`T:System.Web.Http.Description.ApiExplorerSettingsAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiExplorerSettingsAttribute`M:System.Web.Http.Description.ApiExplorerSettingsAttribute.get_IgnoreApi`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`T:System.Web.Mvc.ControllerContext`Voat.Tests`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`T:System.Web.Mvc.ControllerContext`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`M:System.Web.Mvc.ControllerContext.#ctor`Voat.Tests`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`M:System.Web.Mvc.ControllerContext.get_Controller`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`M:System.Web.Mvc.ControllerContext.get_HttpContext`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`M:System.Web.Mvc.ControllerContext.get_RequestContext`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`M:System.Web.Mvc.ControllerContext.set_Controller(System.Web.Mvc.ControllerBase)`Voat.Tests`Not supported`Not supported`
T:System.Web.Mvc.ControllerContext`M:System.Web.Mvc.ControllerContext.set_RequestContext(System.Web.Routing.RequestContext)`Voat.Tests`Not supported`Not supported`
T:System.Web.HttpUtility`T:System.Web.HttpUtility`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Web.HttpUtility`T:System.Web.HttpUtility`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Web.HttpUtility`M:System.Web.HttpUtility.HtmlDecode(System.String)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Web.HttpUtility`M:System.Web.HttpUtility.HtmlDecode(System.String,System.IO.TextWriter)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Web.HttpUtility`M:System.Web.HttpUtility.ParseQueryString(System.String)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Web.HttpUtility`M:System.Web.HttpUtility.UrlDecode(System.String)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XPath.XPathDocument`T:System.Xml.XPath.XPathDocument`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XPath.XPathDocument`M:System.Xml.XPath.XPathDocument.#ctor(System.String)`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XPath.XPathDocument`M:System.Xml.XPath.XPathDocument.CreateNavigator`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Web.Http.Controllers.HttpActionDescriptor`T:System.Web.Http.Controllers.HttpActionDescriptor`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.HttpActionDescriptor`M:System.Web.Http.Controllers.HttpActionDescriptor.get_ActionName`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.HttpActionDescriptor`M:System.Web.Http.Controllers.HttpActionDescriptor.get_Configuration`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.HttpActionDescriptor`M:System.Web.Http.Controllers.HttpActionDescriptor.get_ControllerDescriptor`Voat.UI`Not supported`Not supported`
T:System.Data.Common.DbCommand`T:System.Data.Common.DbCommand`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`T:System.Data.Common.DbCommand`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.CreateParameter`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.CreateParameter`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.ExecuteReader(System.Data.CommandBehavior)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.ExecuteScalar`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.ExecuteScalar`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.get_Connection`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.get_Connection`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.get_Parameters`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.get_Parameters`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.set_CommandText(System.String)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.set_CommandText(System.String)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbCommand`M:System.Data.Common.DbCommand.set_CommandType(System.Data.CommandType)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Web.Mvc.ChildActionOnlyAttribute`T:System.Web.Mvc.ChildActionOnlyAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ChildActionOnlyAttribute`M:System.Web.Mvc.ChildActionOnlyAttribute.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpResponseException`T:System.Web.Http.HttpResponseException`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpResponseException`M:System.Web.Http.HttpResponseException.#ctor(System.Net.HttpStatusCode)`Voat.UI`Not supported`Not supported`
T:System.Threading.ThreadPool`T:System.Threading.ThreadPool`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Threading.ThreadPool`M:System.Threading.ThreadPool.GetAvailableThreads(System.Int32@,System.Int32@)`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Threading.ThreadPool`M:System.Threading.ThreadPool.GetMaxThreads(System.Int32@,System.Int32@)`Voat.UI`Supported: 1.1+`Supported: 2.0+`Portable code should not rely on COM apartment semantics, and so should avoid this type.
T:System.Web.HttpRequest`T:System.Web.HttpRequest`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`T:System.Web.HttpRequest`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_Cookies`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_IsLocal`Voat.UI`Supported: 2.0+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_IsSecureConnection`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_Path`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_RawUrl`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_RequestContext`Voat.UI`Supported: 4.0+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_ServerVariables`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_Url`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_Url`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpRequest`M:System.Web.HttpRequest.get_UserLanguages`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Mvc.RouteCollectionExtensions`T:System.Web.Mvc.RouteCollectionExtensions`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.RouteCollectionExtensions`M:System.Web.Mvc.RouteCollectionExtensions.IgnoreRoute(System.Web.Routing.RouteCollection,System.String)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.RouteCollectionExtensions`M:System.Web.Mvc.RouteCollectionExtensions.MapRoute(System.Web.Routing.RouteCollection,System.String,System.String,System.Object)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.RouteCollectionExtensions`M:System.Web.Mvc.RouteCollectionExtensions.MapRoute(System.Web.Routing.RouteCollection,System.String,System.String,System.Object,System.Object)`Voat.UI`Not supported`Not supported`
T:System.Net.Http.ObjectContent`T:System.Net.Http.ObjectContent`Voat.UI`Not supported`Not supported`
T:System.Net.Http.ObjectContent`M:System.Net.Http.ObjectContent.#ctor(System.Type,System.Object,System.Net.Http.Formatting.MediaTypeFormatter,System.Net.Http.Headers.MediaTypeHeaderValue)`Voat.UI`Not supported`Not supported`
T:System.ComponentModel.TypeDescriptor`T:System.ComponentModel.TypeDescriptor`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.ComponentModel.TypeDescriptor`M:System.ComponentModel.TypeDescriptor.GetConverter(System.Type)`Voat.UI`Supported: 1.1+`Supported: 2.0+`Currently there is no workaround, but we are working on it. Please check back.
T:System.Web.Http.HttpConfiguration`T:System.Web.Http.HttpConfiguration`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpConfiguration`M:System.Web.Http.HttpConfiguration.get_Formatters`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpConfiguration`M:System.Web.Http.HttpConfiguration.get_MessageHandlers`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpConfiguration`M:System.Web.Http.HttpConfiguration.get_Properties`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpConfiguration`M:System.Web.Http.HttpConfiguration.get_Routes`Voat.UI`Not supported`Not supported`
T:System.Web.Http.HttpConfiguration`M:System.Web.Http.HttpConfiguration.get_Services`Voat.UI`Not supported`Not supported`
T:System.Web.HttpContextBase`T:System.Web.HttpContextBase`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`T:System.Web.HttpContextBase`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Cache`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Items`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Request`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Request`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Response`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Response`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Server`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_Session`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_User`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpContextBase`M:System.Web.HttpContextBase.get_User`Voat.UI`Supported: 3.5+`Not supported`
T:System.Drawing.Image`T:System.Drawing.Image`Voat.UI`Supported: 1.1+`Not supported`
T:System.Drawing.Image`T:System.Drawing.Image`Voat.Business`Supported: 1.1+`Not supported`
T:System.Drawing.Image`M:System.Drawing.Image.FromStream(System.IO.Stream)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Drawing.Image`M:System.Drawing.Image.get_RawFormat`Voat.UI`Supported: 1.1+`Not supported`
T:System.IO.FileSystemWatcher`T:System.IO.FileSystemWatcher`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.IO.FileSystemWatcher`M:System.IO.FileSystemWatcher.#ctor(System.String,System.String)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.IO.FileSystemWatcher`M:System.IO.FileSystemWatcher.add_Changed(System.IO.FileSystemEventHandler)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.IO.FileSystemWatcher`M:System.IO.FileSystemWatcher.set_EnableRaisingEvents(System.Boolean)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.IO.FileSystemWatcher`M:System.IO.FileSystemWatcher.set_NotifyFilter(System.IO.NotifyFilters)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Web.Mvc.BindAttribute`T:System.Web.Mvc.BindAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.BindAttribute`M:System.Web.Mvc.BindAttribute.#ctor`Voat.UI`Not supported`Not supported`
"T:System.Web.Mvc.HtmlHelper`1"`"T:System.Web.Mvc.HtmlHelper`1"`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerBase`T:System.Web.Mvc.ControllerBase`Voat.Tests`Not supported`Not supported`
T:System.Web.Mvc.ControllerBase`T:System.Web.Mvc.ControllerBase`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerBase`M:System.Web.Mvc.ControllerBase.get_ControllerContext`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerBase`M:System.Web.Mvc.ControllerBase.get_ViewBag`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerBase`M:System.Web.Mvc.ControllerBase.get_ViewData`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ControllerBase`M:System.Web.Mvc.ControllerBase.set_ControllerContext(System.Web.Mvc.ControllerContext)`Voat.Tests`Not supported`Not supported`
T:System.Data.Common.DbParameter`T:System.Data.Common.DbParameter`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`T:System.Data.Common.DbParameter`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`M:System.Data.Common.DbParameter.set_DbType(System.Data.DbType)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`M:System.Data.Common.DbParameter.set_DbType(System.Data.DbType)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`M:System.Data.Common.DbParameter.set_ParameterName(System.String)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`M:System.Data.Common.DbParameter.set_ParameterName(System.String)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`M:System.Data.Common.DbParameter.set_Value(System.Object)`Voat.Business`Supported: 2.0+`Supported: 2.0+`
T:System.Data.Common.DbParameter`M:System.Data.Common.DbParameter.set_Value(System.Object)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Web.Mvc.JsonResult`T:System.Web.Mvc.JsonResult`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.get_ContentEncoding`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.get_ContentType`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.get_Data`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.get_JsonRequestBehavior`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.set_ContentEncoding(System.Text.Encoding)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.set_ContentType(System.String)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.set_Data(System.Object)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.JsonResult`M:System.Web.Mvc.JsonResult.set_JsonRequestBehavior(System.Web.Mvc.JsonRequestBehavior)`Voat.UI`Not supported`Not supported`
T:System.Xml.XmlAttribute`T:System.Xml.XmlAttribute`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`Voat.Tests`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`M:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo.Create(Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfoFlags,System.String)`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`M:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo.Create(Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfoFlags,System.String)`Voat.Tests`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo`M:Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo.Create(Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfoFlags,System.String)`Voat.UI`Supported: 4.0+`Not supported`
T:System.Collections.Specialized.NameValueCollection`T:System.Collections.Specialized.NameValueCollection`Voat.Tests`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`T:System.Collections.Specialized.NameValueCollection`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`T:System.Collections.Specialized.NameValueCollection`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`M:System.Collections.Specialized.NameValueCollection.Add(System.String,System.String)`Voat.Tests`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`M:System.Collections.Specialized.NameValueCollection.get_AllKeys`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`M:System.Collections.Specialized.NameValueCollection.get_Item(System.String)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`M:System.Collections.Specialized.NameValueCollection.get_Item(System.String)`Voat.Tests`Supported: 1.1+`Supported: 2.0+`
T:System.Collections.Specialized.NameValueCollection`M:System.Collections.Specialized.NameValueCollection.get_Item(System.String)`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Web.HttpCookie`T:System.Web.HttpCookie`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpCookie`T:System.Web.HttpCookie`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpCookie`M:System.Web.HttpCookie.#ctor(System.String,System.String)`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpCookie`M:System.Web.HttpCookie.#ctor(System.String,System.String)`Voat.UI`Supported: 1.1+`Not supported`
